Filename,Filepath,Flower,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7,Fold_8,Fold_9,Fold_10
1191.jpg,Flavia_dataset\Chinese redbud\1191.jpg,Chinese redbud,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
1192.jpg,Flavia_dataset\Chinese redbud\1192.jpg,Chinese redbud,Train,Test,Train,Train,Valid,Train,Train,Train,Train,Train
1193.jpg,Flavia_dataset\Chinese redbud\1193.jpg,Chinese redbud,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
1194.jpg,Flavia_dataset\Chinese redbud\1194.jpg,Chinese redbud,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
1195.jpg,Flavia_dataset\true indigo\1195.jpg,true indigo,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
1196.jpg,Flavia_dataset\true indigo\1196.jpg,true indigo,Train,Train,Test,Valid,Train,Train,Train,Train,Train,Train
1197.jpg,Flavia_dataset\true indigo\1197.jpg,true indigo,Train,Valid,Train,Train,Train,Train,Train,Test,Train,Train
1198.jpg,Flavia_dataset\true indigo\1198.jpg,true indigo,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
1199.jpg,Flavia_dataset\true indigo\1199.jpg,true indigo,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1200.jpg,Flavia_dataset\true indigo\1200.jpg,true indigo,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
1201.jpg,Flavia_dataset\true indigo\1201.jpg,true indigo,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
1202.jpg,Flavia_dataset\true indigo\1202.jpg,true indigo,Train,Train,Train,Train,Valid,Train,Train,Train,Test,Train
1203.jpg,Flavia_dataset\true indigo\1203.jpg,true indigo,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
1204.jpg,Flavia_dataset\true indigo\1204.jpg,true indigo,Train,Valid,Train,Train,Train,Train,Train,Train,Train,Test
1205.jpg,Flavia_dataset\true indigo\1205.jpg,true indigo,Valid,Train,Train,Train,Train,Train,Train,Test,Train,Train
1206.jpg,Flavia_dataset\true indigo\1206.jpg,true indigo,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1207.jpg,Flavia_dataset\true indigo\1207.jpg,true indigo,Train,Train,Train,Train,Train,Train,Test,Train,Valid,Train
1208.jpg,Flavia_dataset\true indigo\1208.jpg,true indigo,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
1209.jpg,Flavia_dataset\true indigo\1209.jpg,true indigo,Train,Train,Test,Valid,Train,Train,Train,Train,Train,Train
1210.jpg,Flavia_dataset\true indigo\1210.jpg,true indigo,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
1211.jpg,Flavia_dataset\true indigo\1211.jpg,true indigo,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
1212.jpg,Flavia_dataset\true indigo\1212.jpg,true indigo,Train,Train,Test,Valid,Train,Train,Train,Train,Train,Train
1213.jpg,Flavia_dataset\true indigo\1213.jpg,true indigo,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
1214.jpg,Flavia_dataset\true indigo\1214.jpg,true indigo,Train,Train,Train,Test,Train,Valid,Train,Train,Train,Train
1215.jpg,Flavia_dataset\true indigo\1215.jpg,true indigo,Train,Test,Train,Train,Valid,Train,Train,Train,Train,Train
1216.jpg,Flavia_dataset\true indigo\1216.jpg,true indigo,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
1217.jpg,Flavia_dataset\true indigo\1217.jpg,true indigo,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
1218.jpg,Flavia_dataset\true indigo\1218.jpg,true indigo,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
1219.jpg,Flavia_dataset\true indigo\1219.jpg,true indigo,Train,Train,Train,Train,Train,Train,Valid,Train,Test,Train
1220.jpg,Flavia_dataset\true indigo\1220.jpg,true indigo,Train,Train,Train,Train,Train,Train,Train,Train,Valid,Test
1221.jpg,Flavia_dataset\true indigo\1221.jpg,true indigo,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
1222.jpg,Flavia_dataset\true indigo\1222.jpg,true indigo,Train,Train,Valid,Train,Train,Train,Test,Train,Train,Train
1223.jpg,Flavia_dataset\true indigo\1223.jpg,true indigo,Train,Train,Train,Train,Valid,Test,Train,Train,Train,Train
1224.jpg,Flavia_dataset\true indigo\1224.jpg,true indigo,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
1225.jpg,Flavia_dataset\true indigo\1225.jpg,true indigo,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
1226.jpg,Flavia_dataset\true indigo\1226.jpg,true indigo,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
1227.jpg,Flavia_dataset\true indigo\1227.jpg,true indigo,Test,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1228.jpg,Flavia_dataset\true indigo\1228.jpg,true indigo,Train,Train,Train,Train,Test,Train,Train,Train,Train,Valid
1229.jpg,Flavia_dataset\true indigo\1229.jpg,true indigo,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
1230.jpg,Flavia_dataset\true indigo\1230.jpg,true indigo,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
1231.jpg,Flavia_dataset\true indigo\1231.jpg,true indigo,Train,Train,Test,Train,Train,Train,Train,Train,Valid,Train
1232.jpg,Flavia_dataset\true indigo\1232.jpg,true indigo,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
1233.jpg,Flavia_dataset\true indigo\1233.jpg,true indigo,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
1234.jpg,Flavia_dataset\true indigo\1234.jpg,true indigo,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1235.jpg,Flavia_dataset\true indigo\1235.jpg,true indigo,Train,Train,Train,Train,Train,Test,Train,Train,Train,Valid
1236.jpg,Flavia_dataset\true indigo\1236.jpg,true indigo,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
1237.jpg,Flavia_dataset\true indigo\1237.jpg,true indigo,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
1238.jpg,Flavia_dataset\true indigo\1238.jpg,true indigo,Valid,Train,Train,Train,Train,Train,Train,Train,Train,Test
1239.jpg,Flavia_dataset\true indigo\1239.jpg,true indigo,Train,Valid,Train,Train,Train,Train,Test,Train,Train,Train
1240.jpg,Flavia_dataset\true indigo\1240.jpg,true indigo,Train,Train,Train,Test,Valid,Train,Train,Train,Train,Train
1241.jpg,Flavia_dataset\true indigo\1241.jpg,true indigo,Test,Train,Train,Train,Train,Valid,Train,Train,Train,Train
1242.jpg,Flavia_dataset\true indigo\1242.jpg,true indigo,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
1243.jpg,Flavia_dataset\true indigo\1243.jpg,true indigo,Train,Train,Train,Test,Valid,Train,Train,Train,Train,Train
1244.jpg,Flavia_dataset\true indigo\1244.jpg,true indigo,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
1245.jpg,Flavia_dataset\true indigo\1245.jpg,true indigo,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
1246.jpg,Flavia_dataset\true indigo\1246.jpg,true indigo,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
1247.jpg,Flavia_dataset\true indigo\1247.jpg,true indigo,Train,Test,Train,Valid,Train,Train,Train,Train,Train,Train
1248.jpg,Flavia_dataset\true indigo\1248.jpg,true indigo,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
1249.jpg,Flavia_dataset\true indigo\1249.jpg,true indigo,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
1250.jpg,Flavia_dataset\true indigo\1250.jpg,true indigo,Train,Train,Train,Train,Test,Train,Train,Train,Train,Valid
1251.jpg,Flavia_dataset\true indigo\1251.jpg,true indigo,Train,Train,Test,Valid,Train,Train,Train,Train,Train,Train
1252.jpg,Flavia_dataset\true indigo\1252.jpg,true indigo,Valid,Train,Train,Train,Train,Train,Train,Train,Test,Train
1253.jpg,Flavia_dataset\true indigo\1253.jpg,true indigo,Train,Train,Train,Test,Train,Train,Train,Valid,Train,Train
1254.jpg,Flavia_dataset\true indigo\1254.jpg,true indigo,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
1255.jpg,Flavia_dataset\true indigo\1255.jpg,true indigo,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1256.jpg,Flavia_dataset\true indigo\1256.jpg,true indigo,Train,Train,Train,Train,Train,Train,Test,Train,Train,Valid
1257.jpg,Flavia_dataset\true indigo\1257.jpg,true indigo,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
1258.jpg,Flavia_dataset\true indigo\1258.jpg,true indigo,Train,Train,Train,Train,Train,Valid,Train,Test,Train,Train
1259.jpg,Flavia_dataset\true indigo\1259.jpg,true indigo,Test,Train,Train,Train,Train,Train,Valid,Train,Train,Train
1260.jpg,Flavia_dataset\true indigo\1260.jpg,true indigo,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
1261.jpg,Flavia_dataset\true indigo\1261.jpg,true indigo,Test,Train,Train,Train,Train,Train,Train,Valid,Train,Train
1262.jpg,Flavia_dataset\true indigo\1262.jpg,true indigo,Train,Train,Train,Train,Train,Train,Train,Test,Valid,Train
1263.jpg,Flavia_dataset\true indigo\1263.jpg,true indigo,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
1264.jpg,Flavia_dataset\true indigo\1264.jpg,true indigo,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
1265.jpg,Flavia_dataset\true indigo\1265.jpg,true indigo,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
1266.jpg,Flavia_dataset\true indigo\1266.jpg,true indigo,Train,Train,Train,Train,Test,Train,Valid,Train,Train,Train
1267.jpg,Flavia_dataset\true indigo\1267.jpg,true indigo,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
1268.jpg,Flavia_dataset\Japanese maple\1268.jpg,Japanese maple,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1269.jpg,Flavia_dataset\Japanese maple\1269.jpg,Japanese maple,Train,Test,Train,Train,Train,Train,Train,Train,Train,Valid
1270.jpg,Flavia_dataset\Japanese maple\1270.jpg,Japanese maple,Train,Train,Test,Valid,Train,Train,Train,Train,Train,Train
1271.jpg,Flavia_dataset\Japanese maple\1271.jpg,Japanese maple,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1272.jpg,Flavia_dataset\Japanese maple\1272.jpg,Japanese maple,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
1273.jpg,Flavia_dataset\Japanese maple\1273.jpg,Japanese maple,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
1274.jpg,Flavia_dataset\Japanese maple\1274.jpg,Japanese maple,Train,Train,Train,Test,Train,Train,Train,Train,Train,Valid
1275.jpg,Flavia_dataset\Japanese maple\1275.jpg,Japanese maple,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
1276.jpg,Flavia_dataset\Japanese maple\1276.jpg,Japanese maple,Train,Train,Train,Train,Train,Valid,Train,Train,Test,Train
1277.jpg,Flavia_dataset\Japanese maple\1277.jpg,Japanese maple,Train,Train,Valid,Train,Train,Test,Train,Train,Train,Train
1278.jpg,Flavia_dataset\Japanese maple\1278.jpg,Japanese maple,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
1279.jpg,Flavia_dataset\Japanese maple\1279.jpg,Japanese maple,Train,Valid,Train,Train,Train,Train,Test,Train,Train,Train
1280.jpg,Flavia_dataset\Japanese maple\1280.jpg,Japanese maple,Train,Train,Train,Train,Train,Train,Train,Test,Valid,Train
1281.jpg,Flavia_dataset\Japanese maple\1281.jpg,Japanese maple,Test,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1282.jpg,Flavia_dataset\Japanese maple\1282.jpg,Japanese maple,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
1283.jpg,Flavia_dataset\Japanese maple\1283.jpg,Japanese maple,Train,Train,Train,Test,Valid,Train,Train,Train,Train,Train
1284.jpg,Flavia_dataset\Japanese maple\1284.jpg,Japanese maple,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
1285.jpg,Flavia_dataset\Japanese maple\1285.jpg,Japanese maple,Train,Train,Train,Train,Train,Valid,Test,Train,Train,Train
1286.jpg,Flavia_dataset\Japanese maple\1286.jpg,Japanese maple,Train,Train,Train,Valid,Train,Test,Train,Train,Train,Train
1287.jpg,Flavia_dataset\Japanese maple\1287.jpg,Japanese maple,Valid,Test,Train,Train,Train,Train,Train,Train,Train,Train
1288.jpg,Flavia_dataset\Japanese maple\1288.jpg,Japanese maple,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
1289.jpg,Flavia_dataset\Japanese maple\1289.jpg,Japanese maple,Train,Train,Valid,Train,Train,Train,Train,Train,Test,Train
1290.jpg,Flavia_dataset\Japanese maple\1290.jpg,Japanese maple,Train,Train,Train,Train,Train,Train,Train,Valid,Train,Test
1291.jpg,Flavia_dataset\Japanese maple\1291.jpg,Japanese maple,Train,Train,Train,Test,Train,Valid,Train,Train,Train,Train
1292.jpg,Flavia_dataset\Japanese maple\1292.jpg,Japanese maple,Test,Train,Valid,Train,Train,Train,Train,Train,Train,Train
1293.jpg,Flavia_dataset\Japanese maple\1293.jpg,Japanese maple,Train,Train,Train,Train,Train,Train,Train,Train,Test,Valid
1294.jpg,Flavia_dataset\Japanese maple\1294.jpg,Japanese maple,Train,Train,Train,Train,Test,Train,Train,Train,Valid,Train
1295.jpg,Flavia_dataset\Japanese maple\1295.jpg,Japanese maple,Valid,Train,Test,Train,Train,Train,Train,Train,Train,Train
1296.jpg,Flavia_dataset\Japanese maple\1296.jpg,Japanese maple,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
1297.jpg,Flavia_dataset\Japanese maple\1297.jpg,Japanese maple,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
1298.jpg,Flavia_dataset\Japanese maple\1298.jpg,Japanese maple,Train,Valid,Train,Train,Train,Train,Test,Train,Train,Train
1299.jpg,Flavia_dataset\Japanese maple\1299.jpg,Japanese maple,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
1300.jpg,Flavia_dataset\Japanese maple\1300.jpg,Japanese maple,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
1301.jpg,Flavia_dataset\Japanese maple\1301.jpg,Japanese maple,Test,Train,Train,Train,Train,Train,Train,Train,Valid,Train
1302.jpg,Flavia_dataset\Japanese maple\1302.jpg,Japanese maple,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
1303.jpg,Flavia_dataset\Japanese maple\1303.jpg,Japanese maple,Train,Train,Train,Test,Train,Valid,Train,Train,Train,Train
1304.jpg,Flavia_dataset\Japanese maple\1304.jpg,Japanese maple,Train,Train,Valid,Train,Train,Train,Train,Test,Train,Train
1305.jpg,Flavia_dataset\Japanese maple\1305.jpg,Japanese maple,Valid,Train,Train,Train,Train,Test,Train,Train,Train,Train
1306.jpg,Flavia_dataset\Japanese maple\1306.jpg,Japanese maple,Train,Train,Train,Valid,Train,Train,Train,Train,Train,Test
1307.jpg,Flavia_dataset\Japanese maple\1307.jpg,Japanese maple,Train,Train,Train,Train,Train,Train,Train,Valid,Test,Train
1308.jpg,Flavia_dataset\Japanese maple\1308.jpg,Japanese maple,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
1309.jpg,Flavia_dataset\Japanese maple\1309.jpg,Japanese maple,Train,Train,Train,Train,Valid,Train,Test,Train,Train,Train
1310.jpg,Flavia_dataset\Japanese maple\1310.jpg,Japanese maple,Train,Test,Train,Train,Train,Train,Valid,Train,Train,Train
1311.jpg,Flavia_dataset\Japanese maple\1311.jpg,Japanese maple,Train,Train,Test,Train,Train,Train,Train,Train,Train,Valid
1312.jpg,Flavia_dataset\Japanese maple\1312.jpg,Japanese maple,Valid,Train,Train,Train,Train,Train,Train,Train,Test,Train
1313.jpg,Flavia_dataset\Japanese maple\1313.jpg,Japanese maple,Train,Valid,Train,Train,Test,Train,Train,Train,Train,Train
1314.jpg,Flavia_dataset\Japanese maple\1314.jpg,Japanese maple,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
1315.jpg,Flavia_dataset\Japanese maple\1315.jpg,Japanese maple,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1316.jpg,Flavia_dataset\Japanese maple\1316.jpg,Japanese maple,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
1317.jpg,Flavia_dataset\Japanese maple\1317.jpg,Japanese maple,Test,Train,Train,Valid,Train,Train,Train,Train,Train,Train
1318.jpg,Flavia_dataset\Japanese maple\1318.jpg,Japanese maple,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
1319.jpg,Flavia_dataset\Japanese maple\1319.jpg,Japanese maple,Train,Train,Train,Train,Train,Train,Valid,Test,Train,Train
1320.jpg,Flavia_dataset\Japanese maple\1320.jpg,Japanese maple,Train,Train,Valid,Test,Train,Train,Train,Train,Train,Train
1321.jpg,Flavia_dataset\Japanese maple\1321.jpg,Japanese maple,Train,Train,Train,Valid,Train,Train,Train,Train,Test,Train
1322.jpg,Flavia_dataset\Japanese maple\1322.jpg,Japanese maple,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
1323.jpg,Flavia_dataset\Japanese maple\1323.jpg,Japanese maple,Train,Train,Test,Train,Train,Train,Train,Train,Valid,Train
1324.jpg,Flavia_dataset\Nanmu\1324.jpg,Nanmu,Train,Train,Train,Train,Train,Train,Valid,Train,Train,Test
1325.jpg,Flavia_dataset\Nanmu\1325.jpg,Nanmu,Train,Train,Valid,Train,Test,Train,Train,Train,Train,Train
1326.jpg,Flavia_dataset\Nanmu\1326.jpg,Nanmu,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
1327.jpg,Flavia_dataset\Nanmu\1327.jpg,Nanmu,Train,Train,Train,Train,Train,Test,Train,Valid,Train,Train
1328.jpg,Flavia_dataset\Nanmu\1328.jpg,Nanmu,Train,Train,Train,Train,Valid,Train,Train,Test,Train,Train
1329.jpg,Flavia_dataset\Nanmu\1329.jpg,Nanmu,Valid,Train,Train,Train,Train,Train,Test,Train,Train,Train
1330.jpg,Flavia_dataset\Nanmu\1330.jpg,Nanmu,Train,Valid,Train,Test,Train,Train,Train,Train,Train,Train
1331.jpg,Flavia_dataset\Nanmu\1331.jpg,Nanmu,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
1332.jpg,Flavia_dataset\Nanmu\1332.jpg,Nanmu,Train,Valid,Train,Train,Train,Train,Test,Train,Train,Train
1333.jpg,Flavia_dataset\Nanmu\1333.jpg,Nanmu,Train,Train,Train,Valid,Train,Train,Train,Test,Train,Train
1334.jpg,Flavia_dataset\Nanmu\1334.jpg,Nanmu,Valid,Train,Train,Train,Train,Train,Train,Train,Test,Train
1335.jpg,Flavia_dataset\Nanmu\1335.jpg,Nanmu,Train,Train,Train,Train,Test,Train,Train,Valid,Train,Train
1336.jpg,Flavia_dataset\Nanmu\1336.jpg,Nanmu,Train,Train,Valid,Train,Train,Test,Train,Train,Train,Train
1337.jpg,Flavia_dataset\Nanmu\1337.jpg,Nanmu,Train,Train,Train,Test,Valid,Train,Train,Train,Train,Train
1338.jpg,Flavia_dataset\Nanmu\1338.jpg,Nanmu,Test,Train,Train,Train,Train,Train,Train,Train,Train,Valid
1339.jpg,Flavia_dataset\Nanmu\1339.jpg,Nanmu,Train,Train,Train,Train,Train,Valid,Train,Train,Train,Test
1340.jpg,Flavia_dataset\Nanmu\1340.jpg,Nanmu,Train,Test,Train,Train,Train,Train,Train,Train,Valid,Train
1341.jpg,Flavia_dataset\Nanmu\1341.jpg,Nanmu,Train,Test,Train,Train,Train,Valid,Train,Train,Train,Train
1342.jpg,Flavia_dataset\Nanmu\1342.jpg,Nanmu,Train,Valid,Train,Train,Train,Train,Train,Train,Test,Train
1343.jpg,Flavia_dataset\Nanmu\1343.jpg,Nanmu,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
1344.jpg,Flavia_dataset\Nanmu\1344.jpg,Nanmu,Train,Train,Train,Train,Train,Train,Test,Valid,Train,Train
1345.jpg,Flavia_dataset\Nanmu\1345.jpg,Nanmu,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
1346.jpg,Flavia_dataset\Nanmu\1346.jpg,Nanmu,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
1347.jpg,Flavia_dataset\Nanmu\1347.jpg,Nanmu,Test,Train,Train,Train,Valid,Train,Train,Train,Train,Train
1348.jpg,Flavia_dataset\Nanmu\1348.jpg,Nanmu,Valid,Train,Train,Test,Train,Train,Train,Train,Train,Train
1349.jpg,Flavia_dataset\Nanmu\1349.jpg,Nanmu,Train,Train,Train,Train,Train,Test,Train,Train,Valid,Train
1350.jpg,Flavia_dataset\Nanmu\1350.jpg,Nanmu,Train,Train,Valid,Train,Train,Train,Train,Train,Train,Test
1351.jpg,Flavia_dataset\Nanmu\1351.jpg,Nanmu,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
1352.jpg,Flavia_dataset\Nanmu\1352.jpg,Nanmu,Test,Valid,Train,Train,Train,Train,Train,Train,Train,Train
1353.jpg,Flavia_dataset\Nanmu\1353.jpg,Nanmu,Train,Train,Train,Train,Train,Train,Train,Test,Train,Valid
1354.jpg,Flavia_dataset\Nanmu\1354.jpg,Nanmu,Train,Train,Train,Test,Train,Train,Train,Train,Valid,Train
1355.jpg,Flavia_dataset\Nanmu\1355.jpg,Nanmu,Train,Train,Test,Train,Train,Train,Train,Valid,Train,Train
1356.jpg,Flavia_dataset\Nanmu\1356.jpg,Nanmu,Valid,Train,Train,Train,Train,Train,Train,Train,Test,Train
1357.jpg,Flavia_dataset\Nanmu\1357.jpg,Nanmu,Train,Train,Train,Valid,Train,Train,Test,Train,Train,Train
1358.jpg,Flavia_dataset\Nanmu\1358.jpg,Nanmu,Train,Train,Train,Train,Train,Test,Valid,Train,Train,Train
1359.jpg,Flavia_dataset\Nanmu\1359.jpg,Nanmu,Train,Train,Train,Train,Test,Valid,Train,Train,Train,Train
1360.jpg,Flavia_dataset\Nanmu\1360.jpg,Nanmu,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1361.jpg,Flavia_dataset\Nanmu\1361.jpg,Nanmu,Train,Train,Train,Valid,Test,Train,Train,Train,Train,Train
1362.jpg,Flavia_dataset\Nanmu\1362.jpg,Nanmu,Train,Train,Train,Test,Train,Valid,Train,Train,Train,Train
1363.jpg,Flavia_dataset\Nanmu\1363.jpg,Nanmu,Train,Test,Valid,Train,Train,Train,Train,Train,Train,Train
1364.jpg,Flavia_dataset\Nanmu\1364.jpg,Nanmu,Train,Train,Test,Train,Train,Train,Valid,Train,Train,Train
1365.jpg,Flavia_dataset\Nanmu\1365.jpg,Nanmu,Train,Train,Train,Train,Train,Train,Train,Test,Valid,Train
1366.jpg,Flavia_dataset\Nanmu\1366.jpg,Nanmu,Train,Train,Train,Train,Valid,Train,Train,Train,Train,Test
1367.jpg,Flavia_dataset\Nanmu\1367.jpg,Nanmu,Train,Valid,Train,Train,Train,Test,Train,Train,Train,Train
1368.jpg,Flavia_dataset\Nanmu\1368.jpg,Nanmu,Test,Train,Train,Train,Train,Train,Train,Valid,Train,Train
1369.jpg,Flavia_dataset\Nanmu\1369.jpg,Nanmu,Train,Train,Train,Train,Train,Train,Train,Train,Test,Valid
